label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
HURT,0.0,0.0,0.0,-0.07387411594390869,-0.00572514533996582,-0.05304848396082207,-0.1471843123435974,-0.08561980724334717,-0.04901653149028107,-0.1810610294342041,-0.15257692337036133,-0.02493272901375576,-0.16830092668533325,-0.1733241081237793,0.007810285381481208,-0.06564086675643921,-0.26681098341941833,-0.03322006755371376,-0.14875876903533936,-0.2567169964313507,-0.033160503887131654,-0.19954290986061096,-0.2264532744884491,-0.03887739770908638,-0.23294365406036377,-0.2061854600906372,-0.04256499552030846,-0.04521751403808594,-0.2705586552619934,0.0029546698289664164,-0.14158493280410767,-0.23755905032157898,0.004375160738334216,-0.1337910294532776,-0.15550798177719116,0.0032702731634230986,-0.10533708333969116,-0.11836123466491699,0.0051382580506356135,-0.039932310581207275,-0.2666763961315155,0.03542096546988205,-0.12892675399780273,-0.2285861074924469,0.034764967925354995,-0.11971402168273926,-0.1600150465965271,0.026687664977714576,-0.09554839134216309,-0.13742554187774658,0.023818560011193313,-0.03580188751220703,-0.2560710906982422,0.06343565515379623,-0.10033118724822998,-0.21540901064872742,0.054851010508343734,-0.09413415193557739,-0.1667523980140686,0.04489813006620125,-0.0773882269859314,-0.13862323760986328,0.04259850463967041
HURT,0.0,0.0,0.0,-0.061972975730895996,-0.03008967638015747,-0.051649939436856585,-0.1302722692489624,-0.09878194332122803,-0.04372813941949971,-0.17064738273620605,-0.13357216119766235,-0.017488559876028376,-0.17540818452835083,-0.1471964716911316,0.01653978398030631,-0.0657009482383728,-0.2750024199485779,-0.021002708170954065,-0.14423012733459473,-0.26078206300735474,-0.028016902674380617,-0.19799894094467163,-0.2356989085674286,-0.04066156612748273,-0.23570796847343445,-0.2224443256855011,-0.04736768471116193,-0.05262959003448486,-0.2572384476661682,0.012657386082764788,-0.135739266872406,-0.207546204328537,0.009373390879090948,-0.13335645198822021,-0.13414108753204346,0.0028711364786886406,-0.11094576120376587,-0.10346156358718872,0.0025221848111414147,-0.0529322624206543,-0.2340002954006195,0.04079968465453021,-0.13048094511032104,-0.18255990743637085,0.032432749699410124,-0.12045532464981079,-0.1253300905227661,0.017840865831431074,-0.09696561098098755,-0.11233282089233398,0.013759734872337503,-0.050877511501312256,-0.21195396780967712,0.06480030326133601,-0.11058223247528076,-0.1697116196155548,0.05073986558204524,-0.10449427366256714,-0.12632781267166138,0.03867070360070102,-0.0863419771194458,-0.09985619783401489,0.036780051719006224
HURT,0.0,0.0,0.0,-0.03017401695251465,-0.11000615358352661,-0.028013044504689333,-0.09032487869262695,-0.18390387296676636,-0.02273542387621319,-0.15600407123565674,-0.16833391785621643,-0.01280617946969187,-0.18433696031570435,-0.11545348167419434,0.003583102950585726,-0.11851423978805542,-0.2252456545829773,0.01778862857980812,-0.18148833513259888,-0.2407381236553192,0.009486238935721758,-0.21300578117370605,-0.23783597350120544,0.003931591285152081,-0.24594420194625854,-0.24397218227386475,-0.0007770748946427375,-0.12564313411712646,-0.15298843383789062,0.023154132531715277,-0.16896170377731323,-0.1545654535293579,0.00729304970963085,-0.12463420629501343,-0.1334751844406128,0.003290166377780679,-0.11312800645828247,-0.14394891262054443,0.006840167565030697,-0.12800025939941406,-0.08515393733978271,0.02181326458020294,-0.16768687963485718,-0.08143126964569092,-0.007767854726182577,-0.11751455068588257,-0.06692010164260864,-0.00857225293503916,-0.10875165462493896,-0.07924610376358032,0.0003875110975855023,-0.12512248754501343,-0.018025755882263184,0.018082520456744078,-0.16044408082962036,-0.02687239646911621,-0.0005244994557074278,-0.12438797950744629,-0.02337634563446045,0.0042796786853500635,-0.11069214344024658,-0.023213446140289307,0.012695743234587553
HURT,0.0,0.0,0.0,-0.021646320819854736,-0.10549658536911011,-0.015486568444853688,-0.07146745920181274,-0.18338346481323242,-0.021121290744727517,-0.1269383430480957,-0.18709415197372437,-0.0279599365307745,-0.16291075944900513,-0.13486570119857788,-0.034028387860840226,-0.11504495143890381,-0.17517197132110596,0.004640906351173257,-0.15883159637451172,-0.2214861810207367,-0.004540844587123061,-0.18664294481277466,-0.2500644326210022,-0.007496114586925173,-0.21490737795829773,-0.2682235538959503,-0.011148642049616242,-0.1270362138748169,-0.11359810829162598,0.000987641397418415,-0.15572750568389893,-0.15991872549057007,-0.017447655321544076,-0.10600769519805908,-0.13622212409973145,-0.017882072599118615,-0.09755957126617432,-0.11257559061050415,-0.0121230671643075,-0.13017219305038452,-0.05592763423919678,-0.005722057306652928,-0.15444791316986084,-0.10018587112426758,-0.03426859457928505,-0.10366153717041016,-0.08715349435806274,-0.02530068834263649,-0.0966455340385437,-0.05779755115509033,-0.011618071468060875,-0.12875878810882568,0.009798943996429443,-0.013236923375612164,-0.15131717920303345,-0.044181883335113525,-0.033084213034695054,-0.1172107458114624,-0.0456809401512146,-0.022981555433457757,-0.10761117935180664,-0.01769334077835083,-0.011280037695055867
HURT,0.0,0.0,0.0,-0.025388062000274658,-0.11701738834381104,-0.026662436289669245,-0.08127117156982422,-0.19971710443496704,-0.017774847311855524,-0.14269119501113892,-0.194923996925354,-0.0044941529389035395,-0.1623273491859436,-0.13509094715118408,0.014312961163042814,-0.09746414422988892,-0.23257127404212952,0.025262928592084677,-0.1547006368637085,-0.26193222403526306,0.023072182225106985,-0.18621379137039185,-0.27025461196899414,0.0200160285700548,-0.2166873812675476,-0.28413674235343933,0.016041641147850783,-0.10791081190109253,-0.16558146476745605,0.031059770869134695,-0.14910602569580078,-0.17822802066802979,0.016970778839706213,-0.11182838678359985,-0.15407222509384155,0.009436252551196844,-0.097817063331604,-0.1507377028465271,0.011216870533345968,-0.11386746168136597,-0.09954726696014404,0.030593941943763525,-0.14942938089370728,-0.10446768999099731,0.003324289597614438,-0.10479503870010376,-0.08810985088348389,-0.0030818565040391377,-0.09469640254974365,-0.0898100733757019,0.0024209709614950725,-0.1151089072227478,-0.03399491310119629,0.02805578804206732,-0.14569580554962158,-0.052253663539886475,0.01084767750096205,-0.1151590347290039,-0.0485607385635376,0.011698907265483172,-0.10279697179794312,-0.04181164503097534,0.01691093950164202
HURT,0.0,0.0,0.0,-0.069038987159729,-0.0011342167854309082,-0.05364739755833625,-0.14966046810150146,-0.057747602462768555,-0.048740135978107446,-0.19223976135253906,-0.10032922029495239,-0.024308179046158784,-0.1873401403427124,-0.12350219488143921,0.008179967750663764,-0.0875357985496521,-0.25784316658973694,-0.03486986319268226,-0.1688469648361206,-0.23405930399894714,-0.0442364760741043,-0.22157436609268188,-0.2001970410346985,-0.05898244912469863,-0.2607281506061554,-0.18235313892364502,-0.06824180717313766,-0.07049024105072021,-0.2602013349533081,0.00023117254812632382,-0.1589410901069641,-0.18665239214897156,-0.0022971369392621455,-0.1496645212173462,-0.10676318407058716,-0.0055353217824745116,-0.12231040000915527,-0.08278530836105347,-0.006343359134291404,-0.0689537525177002,-0.25161871314048767,0.030341775615568167,-0.15073645114898682,-0.18029004335403442,0.024721612681503302,-0.1366235613822937,-0.11638563871383667,0.015693204005117423,-0.11164051294326782,-0.10300374031066895,0.01249110372071982,-0.06676262617111206,-0.23658394813537598,0.05561807518159867,-0.12618619203567505,-0.1744336187839508,0.04484062408363343,-0.11729174852371216,-0.12755990028381348,0.035334387321825034,-0.1003689169883728,-0.10052710771560669,0.03330525149857522
HURT,0.0,0.0,0.0,-0.05643260478973389,-0.017972230911254883,-0.06264581654068024,-0.1298919916152954,-0.06732648611068726,-0.06212644774313958,-0.17776137590408325,-0.08795994520187378,-0.04219103727336915,-0.1940748691558838,-0.10265964269638062,-0.013943581207058742,-0.08933240175247192,-0.2584538757801056,-0.030205295717678382,-0.16888701915740967,-0.2195321023464203,-0.04741873342391045,-0.22277647256851196,-0.18087011575698853,-0.06660793844457658,-0.2627575695514679,-0.15842151641845703,-0.07746478292938264,-0.08482056856155396,-0.24104928970336914,0.004013696388938115,-0.16452649235725403,-0.1560564637184143,-0.011280176526270225,-0.14423787593841553,-0.07906079292297363,-0.020192877685985877,-0.11063790321350098,-0.060313403606414795,-0.019744948780498817,-0.09035289287567139,-0.2122192084789276,0.03081466693583934,-0.1619451642036438,-0.11962807178497314,0.010630807542838738,-0.13569968938827515,-0.06087690591812134,-0.0009852967396000167,-0.10579240322113037,-0.06343382596969604,-0.00044222656833881047,-0.09046661853790283,-0.18370193243026733,0.052163711452521966,-0.14400619268417358,-0.11006289720535278,0.02951219555143325,-0.12442880868911743,-0.06080144643783569,0.01961282890442817,-0.09908586740493774,-0.045157432556152344,0.021026241296567605
HURT,0.0,0.0,0.0,-0.02544403076171875,-0.09210854768753052,-0.018513035418376234,-0.08481407165527344,-0.16134494543075562,-0.024917874874457624,-0.14328062534332275,-0.13683182001113892,-0.031399371491655614,-0.17196786403656006,-0.07044315338134766,-0.03656717242477825,-0.13177770376205444,-0.14026093482971191,-0.0004945250511205757,-0.18145647644996643,-0.16454243659973145,-0.010667580569073465,-0.21216195821762085,-0.17702364921569824,-0.012828314134761598,-0.24265047907829285,-0.18069064617156982,-0.016075959818348196,-0.13693171739578247,-0.07134115695953369,-0.002683667389586475,-0.16688871383666992,-0.10347408056259155,-0.023652805404648092,-0.11276549100875854,-0.0990552306175232,-0.024219822527751234,-0.10321205854415894,-0.08020943403244019,-0.018066799657329824,-0.13222843408584595,-0.012068033218383789,-0.007618776446118858,-0.15716665983200073,-0.03957647085189819,-0.03966640533684185,-0.10262799263000488,-0.04808449745178223,-0.02979892903743675,-0.09276711940765381,-0.02397000789642334,-0.01481714883624008,-0.1223955750465393,0.05476778745651245,-0.013234535621389654,-0.14617890119552612,0.014544427394866943,-0.03659123780010631,-0.11046773195266724,0.002601325511932373,-0.026480585725888517,-0.10033750534057617,0.028650403022766113,-0.013954931327983644
HURT,0.0,0.0,0.0,-0.07858604192733765,0.015227437019348145,-0.0501777489019446,-0.157870352268219,-0.051947057247161865,-0.04512255231867357,-0.19493067264556885,-0.12422329187393188,-0.018681354476314027,-0.18545758724212646,-0.15735328197479248,0.01598603871633486,-0.08758479356765747,-0.24325358867645264,-0.04883136565814539,-0.17811846733093262,-0.24013656377792358,-0.04579684476385637,-0.2300419807434082,-0.2253330647945404,-0.04707846383581682,-0.2652777433395386,-0.22500118613243103,-0.049990892065864045,-0.06526005268096924,-0.26383185386657715,-0.012888836329977948,-0.16556823253631592,-0.20949679613113403,-0.0074520363753549645,-0.15388059616088867,-0.13426047563552856,-0.0006689268678314875,-0.12359875440597534,-0.11052072048187256,0.0032992105649896075,-0.06114614009857178,-0.27009955048561096,0.020728174941439192,-0.15211540460586548,-0.21146953105926514,0.02220421505143122,-0.14144831895828247,-0.14501076936721802,0.018942548306483786,-0.11873966455459595,-0.12878936529159546,0.01648260687460379,-0.059547364711761475,-0.26839131116867065,0.05039988865127043,-0.12270396947860718,-0.2186170220375061,0.041686285631556075,-0.11549001932144165,-0.1730291247367859,0.03234240074624495,-0.09957605600357056,-0.15017026662826538,0.028528217570681136
HURT,0.0,0.0,0.0,-0.06917202472686768,-0.11503052711486816,-0.044889132505744556,-0.12928855419158936,-0.17904025316238403,-0.017704552984326938,-0.17633867263793945,-0.17624622583389282,0.024667211794763944,-0.19780272245407104,-0.14927709102630615,0.07566696497192993,-0.10421663522720337,-0.2927247881889343,0.049546056413561246,-0.17946463823318481,-0.27965211868286133,0.06241262795916214,-0.2330346405506134,-0.25794050097465515,0.05815807821741714,-0.2655686140060425,-0.24556639790534973,0.05593241470447197,-0.1056181788444519,-0.21399301290512085,0.08260186108341827,-0.177068293094635,-0.19333487749099731,0.09005869271746292,-0.16335159540176392,-0.14286601543426514,0.07268029543152466,-0.12970387935638428,-0.11713546514511108,0.06729570122948303,-0.11031001806259155,-0.14457035064697266,0.10637487562885894,-0.1728113889694214,-0.12418651580810547,0.09351066591730728,-0.1484195590019226,-0.08567827939987183,0.05562515276065483,-0.11580008268356323,-0.0834587812423706,0.04139448421588554,-0.11169403791427612,-0.09101039171218872,0.1272034654258789,-0.15816730260849,-0.08217203617095947,0.10465741994372024,-0.14176613092422485,-0.058187007904052734,0.07585727515211715,-0.11294054985046387,-0.05204117298126221,0.06402595432987823
HURT,0.0,0.0,0.0,-0.032684266567230225,-0.10961294174194336,-0.010685372969042817,-0.09180057048797607,-0.1608700156211853,-0.011825592128467122,-0.1464952826499939,-0.13275623321533203,-0.01564517045570568,-0.16910874843597412,-0.06495392322540283,-0.019215108698141137,-0.12183535099029541,-0.10843890905380249,0.018575163686740837,-0.16644656658172607,-0.13217419385910034,0.009357427375483951,-0.19700825214385986,-0.15103238821029663,0.004764380527753076,-0.225394606590271,-0.15703964233398438,0.0005792073911052853,-0.1258966326713562,-0.05121225118637085,0.013201656879950008,-0.1683330535888672,-0.08677178621292114,-0.009070511778723755,-0.11690950393676758,-0.0921163558959961,-0.013236798217427292,-0.098480224609375,-0.070304274559021,-0.007346877233963767,-0.12432217597961426,0.0014524459838867188,0.004376717040408096,-0.1609225869178772,-0.04084855318069458,-0.02839813368571953,-0.10652518272399902,-0.05217087268829346,-0.0222277211601849,-0.08902794122695923,-0.021849453449249268,-0.0070907272043641,-0.11717700958251953,0.06142181158065796,-0.0046031608822758585,-0.15052521228790283,0.007277309894561768,-0.02576814765287594,-0.11678248643875122,-0.008172571659088135,-0.01693258049143509,-0.10110747814178467,0.02167665958404541,-0.004909964149724999
HURT,0.0,0.0,0.0,-0.015119969844818115,-0.11792278289794922,-0.028479068418263864,-0.0753055214881897,-0.2069251835346222,-0.02192130952072091,-0.14332401752471924,-0.1826619803905487,-0.00920910376053996,-0.167616605758667,-0.12298381328582764,0.007607448036552,-0.09421855211257935,-0.22003605961799622,0.007164681452096033,-0.15157216787338257,-0.24209964275360107,-0.0007274965702066538,-0.18457180261611938,-0.24094101786613464,-0.005573592492609691,-0.21771082282066345,-0.2445092499256134,-0.010672513273775053,-0.10682260990142822,-0.15295624732971191,0.013242367776811648,-0.15323710441589355,-0.17097416520118713,-0.004844955512552929,-0.11243182420730591,-0.14779013395309448,-0.011583826382874918,-0.09366732835769653,-0.14002609252929688,-0.009019928862571192,-0.11351418495178223,-0.08737844228744507,0.01457745780307107,-0.1516011357307434,-0.09529232978820801,-0.01779882504534669,-0.10223090648651123,-0.07968789339065552,-0.01891286193323083,-0.08761167526245117,-0.07442528009414673,-0.00931146169942565,-0.11290276050567627,-0.016575098037719727,0.014371370087147284,-0.14465969800949097,-0.03323572874069214,-0.009191639599620771,-0.10936737060546875,-0.030938804149627686,-0.005309408408820104,-0.09335750341415405,-0.018118858337402344,0.003408951806605387
HURT,0.0,0.0,0.0,-0.06679290533065796,0.01039952039718628,-0.06425539313221407,-0.14635932445526123,-0.03678697347640991,-0.0626645302619977,-0.19665420055389404,-0.08110839128494263,-0.03860897107387018,-0.20552045106887817,-0.1078692078590393,-0.004912075608615396,-0.09511178731918335,-0.2522905468940735,-0.04373052252793741,-0.18638986349105835,-0.22440317273139954,-0.05123465417290163,-0.24019315838813782,-0.19004768133163452,-0.06253603754902315,-0.2786893844604492,-0.1690354347229004,-0.06910574345255327,-0.08053112030029297,-0.2585647702217102,-0.0023024343174142814,-0.17711251974105835,-0.19747835397720337,-0.009230468444172857,-0.1589510440826416,-0.1247870922088623,-0.013230508215372083,-0.12541627883911133,-0.10101896524429321,-0.011946397855524538,-0.08180612325668335,-0.2530260682106018,0.03383896218275595,-0.16977018117904663,-0.19341468811035156,0.024151450932379248,-0.1494656205177307,-0.13432854413986206,0.013940394834037306,-0.12067604064941406,-0.12447959184646606,0.012111247495170119,-0.08253306150436401,-0.24522477388381958,0.06481823416089583,-0.142497718334198,-0.19555389881134033,0.05021990181541014,-0.1288129687309265,-0.15640264749526978,0.03813360722398329,-0.10657072067260742,-0.138735830783844,0.035475124583001616
HURT,0.0,0.0,0.0,-0.034047842025756836,-0.12825912237167358,-0.014631415864329256,-0.10011279582977295,-0.20061761140823364,-0.008825140220920957,-0.1653321385383606,-0.18560776114463806,-0.0036906159090506208,-0.18543583154678345,-0.10917216539382935,0.0036550279167784083,-0.1269872784614563,-0.2002856433391571,0.02632901895989903,-0.18549436330795288,-0.23847049474716187,0.024723027685780607,-0.21767491102218628,-0.2500036358833313,0.020693027267356,-0.2505539655685425,-0.25908955931663513,0.014575678708155237,-0.13462501764297485,-0.13455736637115479,0.02362184863736161,-0.17279285192489624,-0.16184642910957336,0.008785225303967081,-0.12977105379104614,-0.14359575510025024,0.00020286383946199749,-0.11330235004425049,-0.1288321614265442,-0.0002372587638603818,-0.13562273979187012,-0.06666779518127441,0.017040715405840956,-0.17201954126358032,-0.08412522077560425,-0.008977106919388689,-0.12212121486663818,-0.0780172348022461,-0.01104830127010814,-0.10574865341186523,-0.06357914209365845,-0.003797760380308546,-0.13127869367599487,0.006208658218383789,0.009332905376453482,-0.16729968786239624,-0.028274834156036377,-0.006472446637104667,-0.13225781917572021,-0.03491926193237305,-0.0002525939213740003,-0.11277806758880615,-0.020104289054870605,0.008164613360662543
HURT,0.0,0.0,0.0,-0.035811781883239746,-0.09250861406326294,-0.015459400688467184,-0.09779804944992065,-0.13999545574188232,-0.023696664807555834,-0.1525036096572876,-0.11944109201431274,-0.03405809969937579,-0.17585211992263794,-0.047834038734436035,-0.044161288154480616,-0.1320323944091797,-0.08722430467605591,0.003875341412442168,-0.18520861864089966,-0.10597187280654907,-0.008672571827826658,-0.2191944718360901,-0.12185710668563843,-0.01215531313156859,-0.25016528367996216,-0.12381768226623535,-0.01542534501588122,-0.13347399234771729,-0.027590513229370117,-0.0005216089479453956,-0.17423009872436523,-0.06375318765640259,-0.02470411927735583,-0.1198958158493042,-0.07509362697601318,-0.024350375023839632,-0.1060565710067749,-0.05052286386489868,-0.016051689249632517,-0.12778770923614502,0.023568451404571533,-0.008369421673176447,-0.1637272834777832,-0.01746189594268799,-0.042338976723311106,-0.10903483629226685,-0.03559291362762451,-0.03212708802258746,-0.09391164779663086,-0.003911495208740234,-0.015776919287798563,-0.117184579372406,0.08130300045013428,-0.016807681036350886,-0.14742344617843628,0.028851449489593506,-0.0403698814038016,-0.1127018928527832,0.010384142398834229,-0.031350763601420084,-0.09944254159927368,0.04031175374984741,-0.01972037934994475
HURT,0.0,0.0,0.0,-0.06851887702941895,-0.013388991355895996,-0.056026277271996605,-0.14182835817337036,-0.0765528678894043,-0.043893241463194954,-0.1827760934829712,-0.1204940676689148,-0.009831072902272808,-0.17757612466812134,-0.14815813302993774,0.03430494559000863,-0.0715630054473877,-0.26892396807670593,-0.018934753863106835,-0.1488652229309082,-0.24862965941429138,-0.02297342489470111,-0.2008017897605896,-0.22229298949241638,-0.033963010786067116,-0.23754945397377014,-0.20796650648117065,-0.03917990359474288,-0.056880176067352295,-0.2590140104293823,0.0209883310366763,-0.14936143159866333,-0.21482348442077637,0.020491779642213714,-0.13947349786758423,-0.1368166208267212,0.015694486768950355,-0.1083216667175293,-0.10736769437789917,0.017370601045001877,-0.05630159378051758,-0.24735218286514282,0.054564530821551216,-0.1409197449684143,-0.202983558177948,0.048637295933474434,-0.12668472528457642,-0.14301419258117676,0.032498678984154594,-0.09919953346252441,-0.13625961542129517,0.027672002883662117,-0.055344998836517334,-0.23705309629440308,0.08369275447915925,-0.11393672227859497,-0.19944030046463013,0.07042593029331101,-0.10550981760025024,-0.1577608585357666,0.054657536419142616,-0.08562308549880981,-0.13660168647766113,0.050171355577219856
HURT,0.0,0.0,0.0,-0.0725584626197815,-0.07478445768356323,-0.05051465311942138,-0.1332225203514099,-0.1294783353805542,-0.03525446334776916,-0.18371173739433289,-0.13447123765945435,-0.003356300088739772,-0.2054545283317566,-0.12238311767578125,0.0372774305016037,-0.1157599687576294,-0.26445484161376953,0.018107729238295178,-0.1914648413658142,-0.2271748185157776,0.01744762642385922,-0.24355870485305786,-0.1864248812198639,0.007269372903579097,-0.2773371636867523,-0.16013813018798828,0.0019561971731718586,-0.1146368682384491,-0.19969159364700317,0.051852427628659825,-0.1918008029460907,-0.14753150939941406,0.04480571692886315,-0.16768014430999756,-0.09081953763961792,0.029339244794869046,-0.12889716029167175,-0.07510209083557129,0.02755022628309689,-0.11846309900283813,-0.14198076725006104,0.0776466245025631,-0.18480849266052246,-0.09355920553207397,0.05794464817347489,-0.1553647220134735,-0.04454159736633301,0.032158244606875996,-0.12259247899055481,-0.04453706741333008,0.027024489101791005,-0.11943817138671875,-0.09970611333847046,0.10005323981943093,-0.16454598307609558,-0.06267261505126953,0.07759820317926369,-0.14590796828269958,-0.03247874975204468,0.05770064538421593,-0.11820653080940247,-0.029676377773284912,0.05282413235011063
HURT,0.0,0.0,0.0,-0.07011023163795471,0.01642024517059326,-0.061267982283879974,-0.15248733758926392,-0.030872464179992676,-0.06054729879861043,-0.19942709803581238,-0.07598203420639038,-0.03921798155670331,-0.19207307696342468,-0.11129128932952881,-0.009525848599423625,-0.10271301865577698,-0.2511388063430786,-0.037356513599206664,-0.18062597513198853,-0.20345357060432434,-0.04500488848452733,-0.23056641221046448,-0.15824955701828003,-0.05741232917671368,-0.26866230368614197,-0.12396657466888428,-0.06449181498055623,-0.08177712559700012,-0.26071271300315857,0.0008844549415698566,-0.17016887664794922,-0.1877613365650177,-0.0037271331998454116,-0.15895706415176392,-0.11167067289352417,-0.009033847647060611,-0.1319815218448639,-0.07428848743438721,-0.00891305045252011,-0.07546097040176392,-0.2552993893623352,0.03390342458123996,-0.15754318237304688,-0.1853206753730774,0.02592199197943046,-0.14582225680351257,-0.12297320365905762,0.014936311123619816,-0.12359899282455444,-0.09884542226791382,0.012605555308709882,-0.0694991946220398,-0.2426806390285492,0.06173795922632053,-0.128210186958313,-0.17765742540359497,0.04825308262343242,-0.12195497751235962,-0.1349010467529297,0.036479868879268906,-0.10751700401306152,-0.10708147287368774,0.034303774079035065
HURT,0.0,0.0,0.0,-0.025709211826324463,-0.10634040832519531,-0.016884075030652923,-0.08054107427597046,-0.18366923928260803,-0.025929254963962478,-0.13933321833610535,-0.17539966106414795,-0.03640437826511089,-0.17165443301200867,-0.10897696018218994,-0.04659764423963253,-0.12597894668579102,-0.15309453010559082,0.0009927474707680517,-0.17005756497383118,-0.1915944516658783,-0.0101092909648699,-0.19872480630874634,-0.21533820033073425,-0.013143376000193996,-0.22814008593559265,-0.22636514902114868,-0.016847468465535087,-0.1350286304950714,-0.08790123462677002,-0.0028893838356864876,-0.16863277554512024,-0.13566678762435913,-0.024247167184917373,-0.1129578948020935,-0.1257057785987854,-0.024277487322656555,-0.10341182351112366,-0.1018412709236145,-0.017479743361441535,-0.13452941179275513,-0.028088510036468506,-0.009713679105011863,-0.16221249103546143,-0.07660472393035889,-0.0423468123376054,-0.10550114512443542,-0.07537919282913208,-0.03300171673294727,-0.09500336647033691,-0.04310166835784912,-0.017901835516063613,-0.12991473078727722,0.040305256843566895,-0.017058772519199294,-0.15321341156959534,-0.018590450286865234,-0.04000821664926235,-0.11656206846237183,-0.027569830417633057,-0.03047052912410919,-0.10602700710296631,0.002949953079223633,-0.018717966526715202
HURT,0.0,0.0,0.0,-0.03677940368652344,-0.16131585836410522,-0.006155583642225793,-0.10062164068222046,-0.23832380771636963,0.01225861943532891,-0.16253823041915894,-0.25878196954727173,0.02644161357750363,-0.19634950160980225,-0.22938239574432373,0.04240047223140664,-0.1077682375907898,-0.23281818628311157,0.08818107134868569,-0.1555628776550293,-0.2690398693084717,0.10746712274124093,-0.1893494725227356,-0.28938931226730347,0.11165192014743752,-0.21536517143249512,-0.29425185918807983,0.11173579878379769,-0.11898326873779297,-0.1661849021911621,0.08861446417142815,-0.1673736572265625,-0.2015203833580017,0.08962913639118142,-0.13405197858810425,-0.18696242570877075,0.07750488854219384,-0.1105644702911377,-0.1697412133216858,0.07758791036178536,-0.1273193359375,-0.0979500412940979,0.08253316617776818,-0.16943436861038208,-0.12897026538848877,0.06626227534582085,-0.12305468320846558,-0.11538338661193848,0.05198134890963502,-0.09823399782180786,-0.09365087747573853,0.05302240736057229,-0.1336084008216858,-0.029555022716522217,0.07607896662523217,-0.16814035177230835,-0.0765562653541565,0.0632467348056025,-0.13664507865905762,-0.06980067491531372,0.05896279997398324,-0.11242812871932983,-0.049293696880340576,0.06110382489134736
HURT,0.0,0.0,0.0,-0.045173585414886475,-0.18890005350112915,-0.01069784124258888,-0.10171490907669067,-0.2674131393432617,0.032390792324505924,-0.1558365821838379,-0.27589982748031616,0.07664674188133347,-0.1788204312324524,-0.24756073951721191,0.12426016147371399,-0.0662238597869873,-0.2926693558692932,0.13201047147747147,-0.12633484601974487,-0.31177768111228943,0.18119549418922531,-0.17419427633285522,-0.3200700581073761,0.20552582706447708,-0.19762861728668213,-0.325161874294281,0.2201005932235347,-0.07022053003311157,-0.21340268850326538,0.14706433977123368,-0.13777875900268555,-0.24452555179595947,0.18741038109298813,-0.1434776782989502,-0.22081714868545532,0.18428915406700241,-0.1276545524597168,-0.21039468050003052,0.1864222999953853,-0.07938587665557861,-0.14017701148986816,0.15156376029487717,-0.1422901153564453,-0.1502920389175415,0.1515862163447963,-0.12299013137817383,-0.11590981483459473,0.11278131271835434,-0.09531021118164062,-0.1109238862991333,0.09724016155239212,-0.09131717681884766,-0.07264691591262817,0.15632642473217118,-0.1409199833869934,-0.09013259410858154,0.1412019994401561,-0.12737226486206055,-0.08506643772125244,0.11127112473484146,-0.09957069158554077,-0.07925373315811157,0.09591959829565155
HURT,0.0,0.0,0.0,-0.09425109624862671,-0.0908128023147583,-0.028605695163150813,-0.16532987356185913,-0.22034341096878052,-0.003055212601339008,-0.19963616132736206,-0.273651659488678,0.03515273025141141,-0.19638878107070923,-0.29097652435302734,0.07784368535385511,-0.05011296272277832,-0.3899911046028137,0.034819674397567724,-0.13775944709777832,-0.38132959604263306,0.06262881001339338,-0.19807064533233643,-0.35112589597702026,0.06641165604696653,-0.2389984130859375,-0.33190691471099854,0.06807311316833875,-0.023754656314849854,-0.3448600172996521,0.06451169093952558,-0.12582886219024658,-0.29222363233566284,0.09320354899273298,-0.15011894702911377,-0.21180719137191772,0.08202178468809507,-0.15021103620529175,-0.15318810939788818,0.07393414964781186,-0.01327747106552124,-0.29192179441452026,0.0916459008108177,-0.11428242921829224,-0.22253179550170898,0.10953417857990644,-0.12565284967422485,-0.1502300500869751,0.08067279746637723,-0.11617588996887207,-0.1000831127166748,0.06306643476591489,-0.00929880142211914,-0.2425217628479004,0.11702442606792829,-0.09382408857345581,-0.1889500617980957,0.12442689826593778,-0.10729289054870605,-0.13505709171295166,0.11026505818472288,-0.10521113872528076,-0.08399695158004761,0.10414048721895597
